ID	DOCULECT	CONCEPT	COGID	COGNACY	VALUE	BORROWING	FORM	TOKENS
1894	Tulu	man	427	man-K	a:ndʒʋu		a:ndʒʋu	aː n dʒ ʋ u
2453	Brahui	man	612	man-L	naɾeenə		naɾeenə	n a ɾ e e n ə
2995	Malto	man	613	man-M	muɖsa:		muɖsa:	m u ɖ s aː
2349	Kurukh	man	614	man-N	me:t		me:t	m eː t
2667	Kolami	man	615	man-O	maniʂa:n		maniʂa:n	m a n i ʂ aː n
2560	Gondi	man	616	man-P	mankal		mankal	m a n k a l
2876	Kuwi	man	617	man-Q	ɖola		ɖola	ɖ o l a
2877	Kuwi	man	618	man-R	kodomi		kodomi	k o d o m i
1254	Kannada	many	102	many-A	halaʋu		halaʋu	h a l a ʋ u
1460	Malayalam	many	102	many-A	pala		pala	p a l a
2101	Tamil	many	102	many-A	palə		palə	p a l ə
208	Telugu	many	103	many-B	nānā		nānā	n aː n aː
1356	Kodava	many	340	many-C	dumba		dumba	d u m b a
1579	Yeruva	many	340	many-C	tumba		tumba	t u m b a
1133	Koya	many	341	many-D	tʃa:la		tʃa:la	tʃ aː l a
756	Telugu	many	341	many-D	tʃa:la		tʃa:la	tʃ aː l a
1134	Koya	many	342	many-E	betʃtʃo:ko		betʃtʃo:ko	b e tːʃ oː k o
1781	Badga	many	343	many-F	appaɾa		appaɾa	a pː a ɾ a
1461	Malayalam	many	344	many-G	ottiɾi		ottiɾi	o tː i ɾ i
2102	Tamil	many	345	many-H	neɾija		neɾija	n e ɾ i j a
1988	Toda	many	346	many-I	uppu:m		uppu:m	u pː uː m
1887	Tulu	many	347	many-J	ba:ɾi		ba:ɾi	b aː ɾ i
2234	Betta_Kurumba	many	552	many-K	kajɾijə		kajɾijə	k a j ɾ i j ə
2660	Kolami	many	580	many-L	peɾe		peɾe	p e ɾ e
2446	Brahui	many	581	many-M	ba:z		ba:z	b aː z
2984	Malto	many	582	many-N	di:kehi		di:kehi	d iː k e h i
2985	Malto	many	583	many-O	ga:ɖehi		ga:ɖehi	g aː ɖ e h i
2341	Kurukh	many	584	many-P	bagge		bagge	b a gː e
2552	Gondi	many	585	many-Q	dʒa:sta		dʒa:sta	dʒ aː s t a
2553	Gondi	many	586	many-R	ʋellen		ʋellen	ʋ e lː e n
2763	Kota	many	587	many-S	i:dʒo:ɖ		i:dʒo:ɖ	iː dʒ oː ɖ
1374	Kodava	meat	104	meat-A	eɾatʃi		eɾatʃi	e ɾ a tʃ i
1488	Malayalam	meat	104	meat-A	iɾatʃi		iɾatʃi	i ɾ a tʃ i
209	Tamil	meat	104	meat-A	iṟaicci		iṟaicci	i r̪ a i c c i
1597	Yeruva	meat	104	meat-A	iɾatʃi		iɾatʃi	i ɾ a tʃ i
210	Kannada	meat	105	meat-B	bāḍu		bāḍu	b aː ɖ u
1272	Kannada	meat	106	meat-C	ma:msa	LOAN	ma:msa	m aː m s a
1487	Malayalam	meat	106	meat-C	ma:msam	LOAN	ma:msam	m aː m s a m
781	Telugu	meat	106	meat-C	ma:msamu	LOAN	ma:msamu	m aː m s a m u
1905	Tulu	meat	106	meat-C	ma:sa	LOAN	ma:sa	m aː s a
2125	Tamil	meat	408	meat-D	kaɾi		kaɾi	k a ɾ i
2781	Kota	meat	417	meat-E	podu		podu	p o d u
2006	Toda	meat	417	meat-E	pi:t		pi:t	p iː t
1801	Badga	meat	418	meat-F	pa:ɖə		pa:ɖə	p aː ɖ ə
1802	Badga	meat	418	meat-F	pa:gə		pa:gə	p aː g ə
1155	Koya	meat	419	meat-G	angi:		angi:	a n g iː
2252	Betta_Kurumba	meat	494	meat-H	/əɾsi/[wəɾsi]		/əɾsi/[wəɾsi]	ə ɾ s i
2464	Brahui	meat	645	meat-I	su:		su:	s uː
2572	Gondi	meat	645	meat-I	haʋʋi		haʋʋi	h a ʋː i
2678	Kolami	meat	646	meat-J	muɾija		muɾija	m u ɾ i j a
3006	Malto	meat	647	meat-K	ma:kɖu		ma:kɖu	m aː k ɖ u
2361	Kurukh	meat	648	meat-L	ahɖa:		ahɖa:	a h ɖ aː
2782	Kota	meat	649	meat-M	keteɾi		keteɾi	k e t e ɾ i
1849	Badga	moon	107	moon-A	tinguʋa	LOAN	tinguʋa	t i n g u ʋ a
215	Kannada	moon	107	moon-A	candra	LOAN	candra	c a n d r a
1320	Kannada	moon	107	moon-A	tʃendɾa	LOAN	tʃendɾa	tʃ e n d ɾ a
1420	Kodava	moon	107	moon-A	tʃendɾa	LOAN	tʃendɾa	tʃ e n d ɾ a
1213	Koya	moon	107	moon-A	sanɖama:ma	LOAN	sanɖama:ma	s a n ɖ a m aː m a
2408	Kurukh	moon	107	moon-A	tʃando	LOAN	tʃando	tʃ a n d o
1541	Malayalam	moon	107	moon-A	tʃendɾan	LOAN	tʃendɾan	tʃ e n d ɾ a n
213	Tamil	moon	107	moon-A	cantiraṉ	LOAN	cantiraṉ	c a n t i r a n̪
835	Telugu	moon	107	moon-A	tʃendɾuɖu	LOAN	tʃendɾuɖu	tʃ e n d ɾ u ɖ u
1951	Tulu	moon	107	moon-A	tʃendɾe	LOAN	tʃendɾe	tʃ e n d ɾ e
2726	Kolami	moon	247	moon-B	nela		nela	n e l a
2829	Kota	moon	247	moon-B	nelavə		nelavə	n e l a v ə
1214	Koya	moon	247	moon-B	nella		nella	n e lː a
2935	Kuwi	moon	247	moon-B	lendʒu		lendʒu	l e n dʒ u
3164	Ollari_Gadba	moon	247	moon-B	neling		neling	n e l i n g
575	Parji	moon	247	moon-B	neliñ		neliñ	n e l i ɲ
2183	Tamil	moon	247	moon-B	nila		nila	n i l a
2054	Toda	moon	247	moon-B	nila		nila	n i l a
1644	Yeruva	moon	247	moon-B	nilatʃi		nilatʃi	n i l a tʃ i
2303	Betta_Kurumba	moon	477	moon-C	pəɾi		pəɾi	p ə ɾ i
3058	Malto	moon	563	moon-D	bilpdu		bilpdu	b i l p d u
2515	Brahui	moon	779	moon-E	ʈu:be		ʈu:be	ʈ uː b e
2621	Gondi	moon	780	moon-F	dʒango		dʒango	dʒ a n g o
2830	Kota	moon	781	moon-G	una:ʋə		una:ʋə	u n aː ʋ ə
1228	Koya	mountain	529	mountain-A	gubal		gubal	g u b a l
2316	Betta_Kurumba	mountain	109	mountain-B	bəʈʈə		bəʈʈə	b ə ʈː ə
219	Kannada	mountain	109	mountain-B	beʈʈa		beʈʈa	b e ʈː a
1432	Kodava	mountain	110	mountain-C	kundə		kundə	k u n d ə
852	Telugu	mountain	110	mountain-C	konɖa		konɖa	k o n ɖ a
1656	Yeruva	mountain	110	mountain-C	kundə		kundə	k u n d ə
1862	Badga	mountain	248	mountain-D	male		male	m a l e
2527	Brahui	mountain	248	mountain-D	maʃ		maʃ	m a ʃ
218	Malayalam	mountain	248	mountain-D	mala		mala	m a l a
2196	Tamil	mountain	248	mountain-D	malai		malai	m a l a i
2633	Gondi	mountain	522	mountain-E	meʈʈa		meʈʈa	m e ʈː a
1227	Koya	mountain	522	mountain-E	meʈʈa		meʈʈa	m e ʈː a
1555	Malayalam	mountain	523	mountain-F	paɾʋatam	LOAN	paɾʋatam	p a ɾ ʋ a t a m
978	Telugu	mountain	523	mountain-F	paɾʋatamu	LOAN	paɾʋatamu	p a ɾ ʋ a t a m u
2066	Toda	mountain	526	mountain-G	tiʈʈə		tiʈʈə	t i ʈː ə
1964	Tulu	mountain	531	mountain-H	da:ɾi		da:ɾi	d aː ɾ i
3070	Malto	mountain	816	mountain-I	be:ɖo paha:ɖi		be:ɖo paha:ɖi	b eː ɖ o # p a h aː ɖ i
2420	Kurukh	mountain	817	mountain-J	paɾta		paɾta	p a ɾ t a
2739	Kolami	mountain	818	mountain-K	danɖime:ʈ		danɖime:ʈ	d a n ɖ i m eː ʈ
2842	Kota	mountain	819	mountain-L	ʋe:ʈume		ʋe:ʈume	ʋ eː ʈ u m e
3176	Ollari_Gadba	mountain	820	mountain-M	kappe		kappe	k a pː e
2269	Betta_Kurumba	mouth	111	mouth-A	ba:jə		ba:jə	b aː j ə
2482	Brahui	mouth	111	mouth-A	ba:		ba:	b aː
1289	Kannada	mouth	111	mouth-A	ba:ji		ba:ji	b aː j i
2218	Kodava	mouth	111	mouth-A	ba:ji		ba:ji	b aː j i
2798	Kota	mouth	111	mouth-A	ʋa:ji		ʋa:ji	ʋ aː j i
2377	Kurukh	mouth	111	mouth-A	baji		baji	b a j i
1510	Malayalam	mouth	111	mouth-A	ʋa:ja		ʋa:ja	ʋ aː j a
579	Parji	mouth	111	mouth-A	vāy		vāy	v aː y
2142	Tamil	mouth	111	mouth-A	ʋa:ji		ʋa:ji	ʋ aː j i
2143	Tamil	mouth	111	mouth-A	ʋa:		ʋa:	ʋ aː
2022	Toda	mouth	111	mouth-A	po:i		po:i	p oː i
1921	Tulu	mouth	111	mouth-A	ba:ji		ba:ji	b aː j i
1613	Yeruva	mouth	111	mouth-A	ba:ji		ba:ji	b aː j i
928	Telugu	mouth	112	mouth-B	no:ɾu		no:ɾu	n oː ɾ u
1178	Koya	mouth	368	mouth-C	pavu:ɾ		pavu:ɾ	p a v uː ɾ
1819	Badga	mouth	369	mouth-D	pe		pe	p e
2588	Gondi	mouth	691	mouth-E	toɖɖi		toɖɖi	t o ɖː i
3022	Malto	mouth	691	mouth-E	toɾo		toɾo	t o ɾ o
2694	Kolami	mouth	692	mouth-F	mu:ti		mu:ti	m uː t i
2905	Kuwi	mouth	693	mouth-G	guʈi		guʈi	g u ʈ i
3134	Ollari_Gadba	mouth	694	mouth-H	tʃa:lu		tʃa:lu	tʃ aː l u
1877	Badga	name	113	name-A	esaɾə		esaɾə	e s a ɾ ə
2330	Betta_Kurumba	name	113	name-A	pja:ɾə		pja:ɾə	p j aː ɾ ə
2542	Brahui	name	113	name-A	pin		pin	p i n
2650	Gondi	name	113	name-A	poɾol		poɾol	p o ɾ o l
1346	Kannada	name	113	name-A	hesaru		hesaru	h e s a r u
1447	Kodava	name	113	name-A	peda		peda	p e d a
2753	Kolami	name	113	name-A	pe:ɾ		pe:ɾ	p eː ɾ
2856	Kota	name	113	name-A	pe:ɾ		pe:ɾ	p eː ɾ
1244	Koya	name	113	name-A	pedeɾ		pedeɾ	p e d e ɾ
2969	Kuwi	name	113	name-A	doru		doru	d o r u
1569	Malayalam	name	113	name-A	peɾə		peɾə	p e ɾ ə
583	Parji	name	113	name-A	pidir		pidir	p i d i r
2217	Tamil	name	113	name-A	pe:ɾə		pe:ɾə	p eː ɾ ə
867	Telugu	name	113	name-A	pe:ɾu		pe:ɾu	p eː ɾ u
2080	Toda	name	113	name-A	pe:ɾ		pe:ɾ	p eː ɾ
1978	Tulu	name	113	name-A	pudaɾə		pudaɾə	p u d a ɾ ə
1670	Yeruva	name	113	name-A	pe:ɾu		pe:ɾu	p eː ɾ u
2435	Kurukh	name	566	name-B	na:me	LOAN	na:me	n aː m e
3089	Malto	name	566	name-B	na:mi	LOAN	na:mi	n aː m i
1826	Badga	neck	114	neck-A	katə		katə	k a t ə
2805	Kota	neck	114	neck-A	kaɖate:l		kaɖate:l	k a ɖ a t eː l
1517	Malayalam	neck	114	neck-A	kaɻutə		kaɻutə	k a ɻ u t ə
2154	Tamil	neck	114	neck-A	kaɭuttə		kaɭuttə	k a ɭ u tː ə
1186	Koya	neck	115	neck-B	meɖaka:ja		meɖaka:ja	m e ɖ a k aː j a
810	Telugu	neck	115	neck-B	meɖa		meɖa	m e ɖ a
2029	Toda	neck	115	neck-B	maɾ		maɾ	m a ɾ
2384	Kurukh	neck	251	neck-C	kʰesir		kʰesir	kʰ e s i r
3030	Malto	neck	251	neck-C	asaɾdu		asaɾdu	a s a ɾ d u
1296	Kannada	neck	306	neck-D	kuthige		kuthige	k u tʰ i g e
1396	Kodava	neck	307	neck-E	bo:ɭe		bo:ɭe	b oː ɭ e
1621	Yeruva	neck	307	neck-E	bo:ɭe		bo:ɭe	b oː ɭ e
1928	Tulu	neck	308	neck-F	kekkilə		kekkilə	k e kː i l ə
2276	Betta_Kurumba	neck	558	neck-G	kp:ma:ɭi		kp:ma:ɭi	k pː m aː ɭ i
2701	Kolami	neck	713	neck-H	mak		mak	m a k
2490	Brahui	neck	714	neck-I	lex		lex	l e x
3029	Malto	neck	715	neck-J	ɖo:nɖo		ɖo:nɖo	ɖ oː n ɖ o
3141	Ollari_Gadba	neck	716	neck-K	kanɖ		kanɖ	k a n ɖ
2595	Gondi	neck	717	neck-L	guɖunga		guɖunga	g u ɖ u n g a
1873	Badga	new	543	new-A	ostə		ostə	o s t ə
2749	Kolami	new	117	new-B	kota		kota	k o t a
1239	Koya	new	117	new-B	kottad		kottad	k o tː a d
862	Telugu	new	117	new-B	kotta		kotta	k o tː a
2538	Brahui	new	252	new-C	pu:skun		pu:skun	p uː s k u n
2646	Gondi	new	252	new-C	puna		puna	p u n a
1342	Kannada	new	252	new-C	hosadu		hosadu	h o s a d u
1443	Kodava	new	252	new-C	pudija		pudija	p u d i j a
2852	Kota	new	252	new-C	pudijadə		pudijadə	p u d i j a d ə
2431	Kurukh	new	252	new-C	pu:na		pu:na	p uː n a
2965	Kuwi	new	252	new-C	puni		puni	p u n i
1565	Malayalam	new	252	new-C	pudija		pudija	p u d i j a
3083	Malto	new	252	new-C	pu:na		pu:na	p uː n a
588	Parji	new	252	new-C	pun		pun	p u n
2210	Tamil	new	252	new-C	pudusə		pudusə	p u d u s ə
2211	Tamil	new	252	new-C	pudu		pudu	p u d u
2076	Toda	new	252	new-C	pudu:n		pudu:n	p u d uː n
1974	Tulu	new	252	new-C	posatta		posatta	p o s a tː a
1666	Yeruva	new	252	new-C	pudijai		pudijai	p u d i j a i
2326	Betta_Kurumba	new	544	new-D	pəjjmən		pəjjmən	p ə j j m ə n
3186	Ollari_Gadba	new	855	new-E	nia	LOAN	nia	n i a
1868	Badga	night	118	night-A	iɾə		iɾə	i ɾ ə
2848	Kota	night	118	night-A	e:lumaɾam		e:lumaɾam	eː l u m a ɾ a m
2204	Tamil	night	118	night-A	iɾa:ʋə		iɾa:ʋə	i ɾ aː ʋ ə
2205	Tamil	night	118	night-A	ɾa:ʋə		ɾa:ʋə	ɾ aː ʋ ə
239	Kannada	night	119	night-B	ɾa:tɾi	LOAN	ɾa:tɾi	ɾ aː t ɾ i
1561	Malayalam	night	119	night-B	ɾa:tɾi	LOAN	ɾa:tɾi	ɾ aː t ɾ i
3077	Malto	night	119	night-B	ɾa:ti	LOAN	ɾa:ti	ɾ aː t i
2203	Tamil	night	119	night-B	ɾa:tɾi	LOAN	ɾa:tɾi	ɾ aː t ɾ i
858	Telugu	night	119	night-B	ɾa:tɾi	LOAN	ɾa:tɾi	ɾ aː t ɾ i
1970	Tulu	night	119	night-B	ɾa:tɾe	LOAN	ɾa:tɾe	ɾ aː t ɾ e
2426	Kurukh	night	253	night-C	ma:ha		ma:ha	m aː h a
3078	Malto	night	253	night-C	ma:a:		ma:a:	m aː aː
1235	Koya	night	533	night-D	mulipe		mulipe	m u l i p e
1438	Kodava	night	536	night-E	bajiʈə		bajiʈə	b a j i ʈ ə
1662	Yeruva	night	537	night-F	andi		andi	a n d i
2322	Betta_Kurumba	night	538	night-G	ədlə		ədlə	ə d l ə
2072	Toda	night	539	night-H	ekka:ɖə		ekka:ɖə	e kː aː ɖ ə
2642	Gondi	night	846	night-I	naɾkaɖ		naɾkaɖ	n a ɾ k a ɖ
2533	Brahui	night	847	night-J	nam		nam	n a m
2961	Kuwi	night	847	night-J	la:n		la:n	l aː n
2745	Kolami	night	848	night-K	siɾbedin		siɾbedin	s i ɾ b e d i n
1818	Badga	nose	120	nose-A	mu:kə		mu:kə	m uː k ə
2268	Betta_Kurumba	nose	120	nose-A	mu:kkə		mu:kkə	m uː kː ə
1288	Kannada	nose	120	nose-A	mu:gə		mu:gə	m uː g ə
1389	Kodava	nose	120	nose-A	mu:kkə		mu:kkə	m uː kː ə
2693	Kolami	nose	120	nose-A	mu:kk		mu:kk	m uː kː
2797	Kota	nose	120	nose-A	mu:kə		mu:kə	m uː k ə
2376	Kurukh	nose	120	nose-A	mu:ji		mu:ji	m uː j i
2904	Kuwi	nose	120	nose-A	mungeli		mungeli	m u n g e l i
1509	Malayalam	nose	120	nose-A	mu:kə		mu:kə	m uː k ə
3133	Ollari_Gadba	nose	120	nose-A	mungan		mungan	m u n g a n
596	Parji	nose	120	nose-A	muvãḍ		muvãḍ	m u v ã ɖ
2141	Tamil	nose	120	nose-A	mu:kə		mu:kə	m uː k ə
801	Telugu	nose	120	nose-A	mukku		mukku	m u kː u
1920	Tulu	nose	120	nose-A	mu:gu		mu:gu	m uː g u
1612	Yeruva	nose	120	nose-A	mu:kkə		mu:kkə	m uː kː ə
2587	Gondi	nose	370	nose-B	mosoɾ		mosoɾ	m o s o ɾ
1177	Koya	nose	370	nose-B	mosso:ɾ		mosso:ɾ	m o sː oː ɾ
2021	Toda	nose	371	nose-C	mittu:p		mittu:p	m i tː uː p
3021	Malto	nose	687	nose-D	muso:		muso:	m u s oː
2481	Brahui	nose	690	nose-E	ba:mus		ba:mus	b aː m u s
2231	Betta_Kurumba	not	121	not-A	ila		ila	i l a
2550	Gondi	not	121	not-A	helle		helle	h e lː e
1354	Kodava	not	121	not-A	ille		ille	i lː e
2761	Kota	not	121	not-A	illa		illa	i lː a
1129	Koya	not	121	not-A	ille		ille	i lː e
1458	Malayalam	not	121	not-A	illa		illa	i lː a
2099	Tamil	not	121	not-A	ille		ille	i lː e
752	Telugu	not	121	not-A	le:du		le:du	l eː d u
1577	Yeruva	not	121	not-A	ille		ille	i lː e
2658	Kolami	not	569	not-B	ka:du		ka:du	k aː d u
2081	Telugu	not	569	not-B	ka:du		ka:du	k aː d u
2232	Betta_Kurumba	not	255	not-C	ala		ala	a l a
1252	Kannada	not	255	not-C	alla		alla	a lː a
1779	Badga	not	332	not-D	kulle		kulle	k u lː e
1986	Toda	not	333	not-E	a:ɖudi		a:ɖudi	aː ɖ u d i
1885	Tulu	not	333	not-E	a:tu		a:tu	aː t u
2339	Kurukh	not	559	not-F	mala		mala	m a l a
2980	Malto	not	559	not-F	mala:		mala:	m a l aː
2443	Brahui	not	570	not-G	a:xa		a:xa	aː x a
2444	Brahui	not	571	not-H	nƐ		nƐ	n ɛ
2981	Malto	not	572	not-I	hambija		hambija	h a m b i j a
1782	Badga	one	123	one-A	ondə		ondə	o n d ə
2235	Betta_Kurumba	one	123	one-A	ʋandə		ʋandə	ʋ a n d ə
2447	Brahui	one	123	one-A	asit		asit	a s i t
2554	Gondi	one	123	one-A	ondi		ondi	o n d i
1255	Kannada	one	123	one-A	ondu		ondu	o n d u
1357	Kodava	one	123	one-A	ondə		ondə	o n d ə
2661	Kolami	one	123	one-A	okko:t		okko:t	o kː oː t
2764	Kota	one	123	one-A	o:dit		o:dit	oː d i t
1135	Koya	one	123	one-A	oɾɾo:ʈ		oɾɾo:ʈ	o ɾ ɾ oː ʈ
2342	Kurukh	one	123	one-A	o:nd		o:nd	oː n d
2868	Kuwi	one	123	one-A	ranɖi		ranɖi	r a n ɖ i
1462	Malayalam	one	123	one-A	onnə		onnə	o nː ə
2986	Malto	one	123	one-A	o:nd		o:nd	oː n d
3100	Ollari_Gadba	one	123	one-A	okuʈi		okuʈi	o k u ʈ i
603	Parji	one	123	one-A	ok		ok	o k
2103	Tamil	one	123	one-A	onnə		onnə	o nː ə
757	Telugu	one	123	one-A	okaʈi		okaʈi	o k a ʈ i
1888	Tulu	one	123	one-A	ondʒi		ondʒi	o n dʒ i
1580	Yeruva	one	123	one-A	ondʒu		ondʒu	o n dʒ u
1989	Toda	one	348	one-B	uttə		uttə	u tː ə
1262	Kannada	person	124	person-A	manusa	LOAN	manusa	m a n u s a
1364	Kodava	person	124	person-A	manasa	LOAN	manasa	m a n a s a
2668	Kolami	person	124	person-A	maniʂa:n	LOAN	maniʂa:n	m a n i ʂ aː n
1144	Koya	person	124	person-A	mansu:ɳɖ	LOAN	mansu:ɳɖ	m a n s uː ɳ ɖ
1472	Malayalam	person	124	person-A	manuʂan	LOAN	manuʂan	m a n u ʂ a n
253	Tamil	person	124	person-A	maṉitaṉ	LOAN	maṉitaṉ	m a n̪ i t a n̪
2115	Tamil	person	124	person-A	manuʂan	LOAN	manuʂan	m a n u ʂ a n
767	Telugu	person	124	person-A	maniʂi	LOAN	maniʂi	m a n i ʂ i
1895	Tulu	person	124	person-A	manuʂe:	LOAN	manuʂe:	m a n u ʂ eː
1587	Yeruva	person	124	person-A	manutʃe	LOAN	manutʃe	m a n u tʃ e
1790	Badga	person	429	person-B	kanɖə		kanɖə	k a n ɖ ə
1996	Toda	person	430	person-C	kinnu:ɖə		kinnu:ɖə	k i nː uː ɖ ə
2242	Betta_Kurumba	person	556	person-D	a:ɭə ~ a:ɭu		a:ɭə	aː ɭ ə
2350	Kurukh	person	556	person-D	a:l		a:l	aː l
2561	Gondi	person	619	person-E	lokuɾ		lokuɾ	l o k u ɾ
2996	Malto	person	620	person-F	malah		malah	m a l a h
2454	Brahui	person	621	person-G	bandag		bandag	b a n d a g
1853	Badga	rain	125	rain-A	me		me	m e
2306	Betta_Kurumba	rain	125	rain-A	maɭi		maɭi	m a ɭ i
1323	Kannada	rain	125	rain-A	maɭe		maɭe	m a ɭ e
1423	Kodava	rain	125	rain-A	maɭe		maɭe	m a ɭ e
2833	Kota	rain	125	rain-A	mai		mai	m a i
1545	Malayalam	rain	125	rain-A	maɻa		maɻa	m a ɻ a
2187	Tamil	rain	125	rain-A	maɻai		maɻai	m a ɻ a i
2057	Toda	rain	125	rain-A	meɖutti		meɖutti	m e ɖ u tː i
1647	Yeruva	rain	125	rain-A	maɭe		maɭe	m a ɭ e
839	Telugu	rain	126	rain-B	ʋarʂam	LOAN	ʋarʂam	ʋ a r ʂ a m
1954	Tulu	rain	126	rain-B	baɾsa	LOAN	baɾsa	b a ɾ s a
2729	Kolami	rain	257	rain-C	ʋa:na		ʋa:na	ʋ aː n a
1217	Koya	rain	257	rain-C	ʋa:na		ʋa:na	ʋ aː n a
607	Parji	rain	257	rain-C	vāni		vāni	v aː n i
3191	Telugu	rain	257	rain-C	ʋa:na		ʋa:na	ʋ aː n a
2518	Brahui	rain	786	rain-D	pƐɾ		pƐɾ	p ɛ ɾ
2624	Gondi	rain	786	rain-D	piɾ		piɾ	p i ɾ
3061	Malto	rain	787	rain-E	dʒaɖa:		dʒaɖa:	dʒ a ɖ aː
2411	Kurukh	rain	788	rain-F	tʃe:p		tʃe:p	tʃ eː p
2938	Kuwi	rain	789	rain-G	bela		bela	b e l a
1863	Badga	red	127	red-A	keppə		keppə	k e pː ə
2528	Brahui	red	127	red-A	xi:sun		xi:sun	x iː s u n
1333	Kannada	red	127	red-A	kempu		kempu	k e m p u
1433	Kodava	red	127	red-A	tʃo:pə		tʃo:pə	tʃ oː p ə
2421	Kurukh	red	127	red-A	kheso		kheso	k h e s o
1556	Malayalam	red	127	red-A	tʃumappə		tʃumappə	tʃ u m a pː ə
3071	Malto	red	127	red-A	e:so		e:so	eː s o
608	Parji	red	127	red-A	key		key	k e y
261	Tamil	red	127	red-A	ce-m-		ce-m-	c e + m +
2197	Tamil	red	127	red-A	seʋappə		seʋappə	s e ʋ a pː ə
2198	Tamil	red	127	red-A	segappə		segappə	s e g a pː ə
2067	Toda	red	127	red-A	keppə		keppə	k e pː ə
1965	Tulu	red	127	red-A	kempu		kempu	k e m p u
1657	Yeruva	red	127	red-A	tʃo:pə		tʃo:pə	tʃ oː p ə
2634	Gondi	red	128	red-B	eɾɾag		eɾɾag	e ɾ ɾ a g
2635	Gondi	red	128	red-B	jeɾɾag		jeɾɾag	j e ɾ ɾ a g
2740	Kolami	red	128	red-B	jeruɖi		jeruɖi	j e r u ɖ i
1229	Koya	red	128	red-B	eɾɾa		eɾɾa	e ɾ ɾ a
853	Telugu	red	128	red-B	eɾupu		eɾupu	e ɾ u p u
2317	Betta_Kurumba	red	521	red-C	tissəgaɳɖa:ngi		tissəgaɳɖa:ngi	t i sː ə g a ɳ ɖ aː n g i
2843	Kota	red	821	red-D	netiɾ		netiɾ	n e t i ɾ
2950	Kuwi	red	821	red-D	netuɾi		netuɾi	n e t u ɾ i
2951	Kuwi	red	822	red-E	gaɖga		gaɖga	g a ɖ g a
1554	Malayalam	road	129	road-A	ʋaɻi		ʋaɻi	ʋ a ɻ i
265	Tamil	road	129	road-A	vaḻi		vaḻi	v a l̪ i
267	Kannada	road	130	road-B	mārga	LOAN	mārga	m aː r g a
2088	Telugu	road	130	road-B	ma:ɾgamu	LOAN	ma:ɾgamu	m aː ɾ g a m u
3069	Malto	road	259	road-C	pa:odu		pa:odu	p aː o d u
613	Parji	road	259	road-C	pāv		pāv	p aː v
1861	Badga	road	542	road-D	ta:ɾi		ta:ɾi	t aː ɾ i
2738	Kolami	road	542	road-D	daaɾ		daaɾ	d a a ɾ
2841	Kota	road	542	road-D	ta:ɾi		ta:ɾi	t aː ɾ i
2419	Kurukh	road	542	road-D	ɖahaɾe		ɖahaɾe	ɖ a h a ɾ e
851	Telugu	road	542	road-D	da:ɾi		da:ɾi	d aː ɾ i
2315	Betta_Kurumba	road	547	road-E	baʈʈi		baʈʈi	b a ʈː i
2331	Kodava	road	547	road-E	ba:te		ba:te	b aː t e
850	Telugu	road	547	road-E	ba:ʈa		ba:ʈa	b aː ʈ a
1331	Kannada	road	548	road-F	raste	LOAN	raste	r a s t e
1431	Kodava	road	548	road-F	ɾaste	LOAN	ɾaste	ɾ a s t e
3175	Ollari_Gadba	road	548	road-F	rasta		rasta	r a s t a
1655	Yeruva	road	548	road-F	raste	LOAN	raste	r a s t e
2065	Toda	road	549	road-G	a:laɾ		a:laɾ	aː l a ɾ
1963	Tulu	road	550	road-H	paɾvata		paɾvata	p a ɾ v a t a
2526	Brahui	road	813	road-I	saɖak	LOAN	saɖak	s a ɖ a k
2632	Gondi	road	814	road-J	haɾɾi		haɾɾi	h a ɾ ɾ i
1226	Koya	road	814	road-J	aɾɾi		aɾɾi	a ɾ ɾ i
2737	Kolami	road	815	road-K	ta:ʋu		ta:ʋu	t aː ʋ u
1798	Badga	root	131	root-A	pe:ɾə		pe:ɾə	p eː ɾ ə
2249	Betta_Kurumba	root	131	root-A	bja:ɾə		bja:ɾə	b j aː ɾ ə
1269	Kannada	root	131	root-A	be:ɾu		be:ɾu	b eː ɾ u
1371	Kodava	root	131	root-A	be:ɾə		be:ɾə	b eː ɾ ə
2675	Kolami	root	131	root-A	ʋe:ɾkam		ʋe:ɾkam	ʋ eː ɾ k a m
1151	Koya	root	131	root-A	ʋe:ɾ		ʋe:ɾ	ʋ eː ɾ
2886	Kuwi	root	131	root-A	ʋeɾ		ʋeɾ	ʋ e ɾ
1482	Malayalam	root	131	root-A	ʋe:ɾə		ʋe:ɾə	ʋ eː ɾ ə
617	Parji	root	131	root-A	vār		vār	v aː r
2122	Tamil	root	131	root-A	ʋe:ɾə		ʋe:ɾə	ʋ eː ɾ ə
777	Telugu	root	131	root-A	ʋe:ɾu		ʋe:ɾu	ʋ eː ɾ u
2003	Toda	root	131	root-A	ʋeɾ		ʋeɾ	ʋ e ɾ
1902	Tulu	root	131	root-A	be:ɾu		be:ɾu	b eː ɾ u
1594	Yeruva	root	131	root-A	be:ɾə		be:ɾə	b eː ɾ ə
2358	Kurukh	root	560	root-B	pa:da		pa:da	p aː d a
3114	Ollari_Gadba	root	636	root-C	kuɾe		kuɾe	k u ɾ e
3003	Malto	root	637	root-D	banda:		banda:	b a n d aː
2461	Brahui	root	638	root-E	ɾo:tƐ		ɾo:tƐ	ɾ oː t ɛ
2569	Gondi	root	639	root-F	hi:ɾ		hi:ɾ	h iː ɾ
275	Kannada	round	132	round-A	baṭṭa	LOAN	baṭṭa	b a ʈː a
